topicId,level,lesson,english,italian,issueType
"nodejs",13,"node_events_1","once","once (una volta)",trivial-example
"nodejs",13,"node_events_1","off","off (rimuovi)",tautological-example
"nodejs",13,"node_events_1","off","off (rimuovi)",fake-translation
"nodejs",13,"node_events_1","off","off (rimuovi)",trivial-example
"nodejs",13,"node_events_1","removeListener","rimuovi listener",tautological-example
"nodejs",13,"node_events_1","removeListener","rimuovi listener",trivial-example
"nodejs",13,"node_events_1","removeAllListeners","rimuovi tutti i listener",tautological-example
"nodejs",13,"node_events_1","Listener","handler di eventi (Listener)",trivial-example
"nodejs",13,"node_events_1","Max Listeners","Numero massimo di listener",trivial-example
"nodejs",13,"node_events_1","EventEmitter Inheritance","Eredità da EventEmitter",trivial-example
"nodejs",13,"node_events_2","Event-Driven","Guidato dagli eventi",trivial-example
"nodejs",13,"node_events_2","Publisher","Pubblicatore",trivial-example
"nodejs",13,"node_events_2","Subscriber","Sottoscrittore",trivial-example
"nodejs",13,"node_events_2","Pub/Sub","pubblicazione e sottoscrizione (Pub/Sub)",tautological-example
"nodejs",13,"node_events_2","Loose Coupling","Accoppiamento lasco",trivial-example
"nodejs",13,"node_events_2","Event Sourcing","archivio degli eventi (Event Sourcing)",tautological-example
"nodejs",13,"node_events_2","Error Event","Evento error",trivial-example
"nodejs",13,"node_events_3","Event Name","Nome evento",trivial-example
"nodejs",13,"node_events_3","Event Bus","Bus di eventi",trivial-example
"nodejs",13,"node_events_3","Async Listener","Listener asincrono",tautological-example
"nodejs",13,"node_events_3","Async Listener","Listener asincrono",trivial-example
"nodejs",13,"node_events_3","Listener Order","Ordine listener",trivial-example
"nodejs",13,"node_events_3","prependListener","aggiunge listener in testa (prependListener)",tautological-example
"nodejs",13,"node_events_3","prependListener","aggiunge listener in testa (prependListener)",trivial-example
"nodejs",13,"node_events_3","EventTarget","interfaccia DOM per eventi (EventTarget)",tautological-example
"nodejs",13,"node_events_3","CustomEvent","evento personalizzato DOM (CustomEvent)",tautological-example
"nodejs",13,"node_events_3","CustomEvent","evento personalizzato DOM (CustomEvent)",trivial-example
"nodejs",13,"node_events_3","Hook","aggancio del ciclo di vita (Hook)",tautological-example
"nodejs",13,"node_events_3","Hook","aggancio del ciclo di vita (Hook)",trivial-example
"nodejs",13,"node_events_4","events.on","iteratore async di eventi (events.on)",tautological-example
"nodejs",13,"node_events_4","events.on","iteratore async di eventi (events.on)",trivial-example
"nodejs",13,"node_events_4","events.once","attende un singolo evento (events.once)",tautological-example
"nodejs",13,"node_events_4","events.once","attende un singolo evento (events.once)",trivial-example
"nodejs",13,"node_events_4","AbortSignal","segnale di annullamento (AbortSignal)",tautological-example
"nodejs",13,"node_events_4","AbortSignal","segnale di annullamento (AbortSignal)",trivial-example
"nodejs",13,"node_events_4","Async Generator","Generatore asincrono",tautological-example
"nodejs",13,"node_events_4","Channel","Canale",trivial-example
"nodejs",13,"node_events_4","Topic","canale tematico di messaggi (Topic)",trivial-example
"nodejs",13,"node_events_4","Event Filtering","Filtraggio eventi",trivial-example
"nodejs",13,"node_events_4","Event Throttling","Throttling eventi",trivial-example
"nodejs",13,"node_events_4","Reactive","Reattivo",near-identical-translation
"nodejs",13,"node_events_4","Reactive","Reattivo",trivial-example
"nodejs",14,"node_testing_1","Jest","Jest (framework di test JavaScript)",tautological-example
"nodejs",14,"node_testing_1","Jest","Jest (framework di test JavaScript)",fake-translation
"nodejs",14,"node_testing_1","Mocha","Mocha (framework di test JavaScript)",tautological-example
"nodejs",14,"node_testing_1","Mocha","Mocha (framework di test JavaScript)",fake-translation
"nodejs",14,"node_testing_1","Mocha","Mocha (framework di test JavaScript)",trivial-example
"nodejs",14,"node_testing_1","Chai","Chai (libreria di asserzioni)",tautological-example
"nodejs",14,"node_testing_1","Chai","Chai (libreria di asserzioni)",fake-translation
"nodejs",14,"node_testing_1","Chai","Chai (libreria di asserzioni)",trivial-example
"nodejs",14,"node_testing_1","Vitest","Vitest (framework di test ESM moderno)",tautological-example
"nodejs",14,"node_testing_1","Vitest","Vitest (framework di test ESM moderno)",fake-translation
"nodejs",14,"node_testing_1","Vitest","Vitest (framework di test ESM moderno)",trivial-example
"nodejs",14,"node_testing_1","node:test","runner di test integrato in Node (node:test)",tautological-example
"nodejs",14,"node_testing_1","node:test","runner di test integrato in Node (node:test)",trivial-example
"nodejs",14,"node_testing_1","Tap","framework di test TAP (Tap)",tautological-example
"nodejs",14,"node_testing_1","Tap","framework di test TAP (Tap)",trivial-example
"nodejs",14,"node_testing_1","Tape","framework di test TAP minimalista (Tape)",tautological-example
"nodejs",14,"node_testing_1","Tape","framework di test TAP minimalista (Tape)",trivial-example
"nodejs",14,"node_testing_1","AVA","framework di test concorrente (AVA)",tautological-example
"nodejs",14,"node_testing_1","AVA","framework di test concorrente (AVA)",trivial-example
"nodejs",14,"node_testing_1","Test Runner","Esecutore di test",trivial-example
"nodejs",14,"node_testing_2","describe","blocco di test (describe)",tautological-example
"nodejs",14,"node_testing_2","describe","blocco di test (describe)",trivial-example
"nodejs",14,"node_testing_2","it","singolo test (it)",trivial-example
"nodejs",14,"node_testing_2","test","singolo test (Vitest/Jest) (test)",tautological-example
"nodejs",14,"node_testing_2","test","singolo test (Vitest/Jest) (test)",trivial-example
"nodejs",14,"node_testing_2","expect","aspettati",tautological-example
"nodejs",14,"node_testing_2","expect","aspettati",trivial-example
"nodejs",14,"node_testing_2","Matcher","asserzione di Jest (Matcher)",trivial-example
"nodejs",14,"node_testing_2","beforeEach","prima di ognuno",tautological-example
"nodejs",14,"node_testing_2","beforeEach","prima di ognuno",trivial-example
"nodejs",14,"node_testing_2","afterEach","dopo ognuno",tautological-example
"nodejs",14,"node_testing_2","afterEach","dopo ognuno",trivial-example
"nodejs",14,"node_testing_2","beforeAll","prima di tutti",tautological-example
"nodejs",14,"node_testing_2","beforeAll","prima di tutti",trivial-example
"nodejs",14,"node_testing_2","Test Case","Caso di test",trivial-example
"nodejs",14,"node_testing_2","Test Suite","Suite di test",trivial-example
"nodejs",14,"node_testing_3","Mock","oggetto fittizio per i test (Mock)",trivial-example
"nodejs",14,"node_testing_3","Stub","sostituto minimale (Stub)",trivial-example
"nodejs",14,"node_testing_3","Spy","Spia",near-identical-translation
"nodejs",14,"node_testing_3","Mock Function","Funzione mock",trivial-example
"nodejs",14,"node_testing_3","mockReturnValue","valore di ritorno fittizio (mockReturnValue)",tautological-example
"nodejs",14,"node_testing_3","mockReturnValue","valore di ritorno fittizio (mockReturnValue)",trivial-example
"nodejs",14,"node_testing_3","mockResolvedValue","Promise risolta fittizia (mockResolvedValue)",tautological-example
"nodejs",14,"node_testing_3","mockResolvedValue","Promise risolta fittizia (mockResolvedValue)",trivial-example
"nodejs",14,"node_testing_3","Sinon","Sinon (libreria mock/stub/spy)",tautological-example
"nodejs",14,"node_testing_3","Sinon","Sinon (libreria mock/stub/spy)",fake-translation
"nodejs",14,"node_testing_3","Sinon","Sinon (libreria mock/stub/spy)",trivial-example
"nodejs",14,"node_testing_3","nock","mock di richieste HTTP (nock)",tautological-example
"nodejs",14,"node_testing_3","nock","mock di richieste HTTP (nock)",trivial-example
"nodejs",14,"node_testing_3","msw","Mock Service Worker (msw)",tautological-example
"nodejs",14,"node_testing_3","msw","Mock Service Worker (msw)",trivial-example
"nodejs",14,"node_testing_4","Integration Test","Test di integrazione",tautological-example
"nodejs",14,"node_testing_4","End-to-End","test da capo a capo (End-to-End)",trivial-example
"nodejs",14,"node_testing_4","Supertest","test HTTP per Express (Supertest)",tautological-example
"nodejs",14,"node_testing_4","Supertest","test HTTP per Express (Supertest)",trivial-example
"nodejs",14,"node_testing_4","Snapshot Test","Test snapshot",tautological-example
"nodejs",14,"node_testing_4","Snapshot Test","Test snapshot",trivial-example
"nodejs",14,"node_testing_4","Code Coverage","Copertura del codice",tautological-example
"nodejs",14,"node_testing_4","Code Coverage","Copertura del codice",trivial-example
"nodejs",14,"node_testing_4","Istanbul","strumento di copertura (Istanbul)",tautological-example
"nodejs",14,"node_testing_4","Istanbul","strumento di copertura (Istanbul)",trivial-example
"nodejs",14,"node_testing_4","Test Database","Database di test",trivial-example
"nodejs",14,"node_testing_4","Fixture","dati di test riutilizzabili (Fixture)",tautological-example
"nodejs",14,"node_testing_4","Fixture","dati di test riutilizzabili (Fixture)",trivial-example
"nodejs",14,"node_testing_4","Faker","generatore di dati fittizi (Faker)",tautological-example
"nodejs",14,"node_testing_4","Faker","generatore di dati fittizi (Faker)",trivial-example
"nodejs",14,"node_testing_4","Test in Watch Mode","Test in modalità watch",trivial-example
"nodejs",15,"node_security_5","Input Validation","Validazione input",trivial-example
"nodejs",15,"node_security_5","Sanitization","Sanificazione",tautological-example
"nodejs",15,"node_security_5","XSS","Cross-Site Scripting (XSS)",tautological-example
"nodejs",15,"node_security_5","XSS","Cross-Site Scripting (XSS)",trivial-example
"nodejs",15,"node_security_5","SQL Injection","iniezione di codice SQL (SQL Injection)",tautological-example
"nodejs",15,"node_security_5","Parameterized Query","Query parametrizzata",trivial-example
"nodejs",15,"node_security_5","Command Injection","iniezione di comando shell (Command Injection)",tautological-example
"nodejs",15,"node_security_5","Command Injection","iniezione di comando shell (Command Injection)",trivial-example
"nodejs",15,"node_security_5","Path Traversal","attraversamento di percorso (Path Traversal)",tautological-example
"nodejs",15,"node_security_5","Validator","libreria di validazione (Validator)",tautological-example
"nodejs",15,"node_security_5","Validator","libreria di validazione (Validator)",trivial-example
"nodejs",15,"node_security_5","express-validator","middleware di validazione (express-validator)",tautological-example
"nodejs",15,"node_security_5","Whitelist","lista bianca di consentiti (Whitelist)",trivial-example
"nodejs",15,"node_security_6","Helmet","middleware di sicurezza header (Helmet)",tautological-example
"nodejs",15,"node_security_6","Helmet","middleware di sicurezza header (Helmet)",trivial-example
"nodejs",15,"node_security_6","CSP","Content Security Policy",tautological-example
"nodejs",15,"node_security_6","CSP","Content Security Policy",trivial-example
"nodejs",15,"node_security_6","HSTS","Strict-Transport-Security (HSTS)",tautological-example
"nodejs",15,"node_security_6","HSTS","Strict-Transport-Security (HSTS)",trivial-example
"nodejs",15,"node_security_6","X-Frame-Options","header anti-clickjacking (X-Frame-Options)",tautological-example
"nodejs",15,"node_security_6","X-Frame-Options","header anti-clickjacking (X-Frame-Options)",trivial-example
"nodejs",15,"node_security_6","X-Content-Type-Options","header anti-MIME-sniffing (X-Content-Type-Options)",tautological-example
"nodejs",15,"node_security_6","Referrer Policy","Referrer-Policy / header di referrer",trivial-example
"nodejs",15,"node_security_6","Permissions-Policy","header permessi browser (Permissions-Policy)",tautological-example
"nodejs",15,"node_security_6","NoSniff","valore di X-Content-Type-Options (NoSniff)",tautological-example
"nodejs",15,"node_security_6","Subresource Integrity","Integrità sottorisorsa",trivial-example
"nodejs",15,"node_security_6","Trust Boundary","Confine di fiducia",trivial-example
"nodejs",15,"node_security_7","Rate Limiting","Limitazione di frequenza",tautological-example
"nodejs",15,"node_security_7","express-rate-limit","middleware di rate limiting (express-rate-limit)",tautological-example
"nodejs",15,"node_security_7","Brute Force","Forza bruta",tautological-example
"nodejs",15,"node_security_7","Brute Force","Forza bruta",trivial-example
"nodejs",15,"node_security_7","Account Lockout","Blocco account",trivial-example
"nodejs",15,"node_security_7","CAPTCHA","test umano-vs-bot (CAPTCHA)",tautological-example
"nodejs",15,"node_security_7","CAPTCHA","test umano-vs-bot (CAPTCHA)",trivial-example
"nodejs",15,"node_security_7","IP Allowlist","Allowlist IP",tautological-example
"nodejs",15,"node_security_7","IP Allowlist","Allowlist IP",trivial-example
"nodejs",15,"node_security_7","WAF","Web Application Firewall",trivial-example
"nodejs",15,"node_security_7","DDoS","Distributed Denial of Service (DDoS)",tautological-example
"nodejs",15,"node_security_7","DDoS","Distributed Denial of Service (DDoS)",trivial-example
"nodejs",15,"node_security_7","Token Bucket","algoritmo a secchio di gettoni (Token Bucket)",tautological-example
"nodejs",15,"node_security_8","npm audit","scanner npm integrato (npm audit)",tautological-example
"nodejs",15,"node_security_8","npm audit","scanner npm integrato (npm audit)",trivial-example
"nodejs",15,"node_security_8","npm audit fix","applica patch automatiche (npm audit fix)",tautological-example
"nodejs",15,"node_security_8","npm audit fix","applica patch automatiche (npm audit fix)",trivial-example
"nodejs",15,"node_security_8","CVE","Common Vulnerabilities and Exposures (CVE)",trivial-example
"nodejs",15,"node_security_8","Snyk","Snyk (piattaforma sicurezza dipendenze)",tautological-example
"nodejs",15,"node_security_8","Snyk","Snyk (piattaforma sicurezza dipendenze)",fake-translation
"nodejs",15,"node_security_8","Snyk","Snyk (piattaforma sicurezza dipendenze)",trivial-example
"nodejs",15,"node_security_8","Dependabot","Dependabot (aggiornamento automatico dipendenze)",tautological-example
"nodejs",15,"node_security_8","Dependabot","Dependabot (aggiornamento automatico dipendenze)",fake-translation
"nodejs",15,"node_security_8","Dependabot","Dependabot (aggiornamento automatico dipendenze)",trivial-example
"nodejs",15,"node_security_8","Typosquatting","nomi simili per ingannare utenti (Typosquatting)",tautological-example
"nodejs",15,"node_security_8","Lockfile","file di blocco delle versioni (Lockfile)",trivial-example
"nodejs",15,"node_security_8","npm ci","installazione strict da lockfile (npm ci)",tautological-example
"nodejs",15,"node_security_8","npm ci","installazione strict da lockfile (npm ci)",trivial-example
"nodejs",15,"node_security_8","Provenance","Provenienza",trivial-example
"nodejs",16,"node_api_5","WebSocket","canale full-duplex su HTTP (WebSocket)",tautological-example
"nodejs",16,"node_api_5","ws Library","Libreria ws",trivial-example
"nodejs",16,"node_api_5","Frame","unità WebSocket (Frame)",trivial-example
"nodejs",16,"node_api_5","Ping/Pong","heartbeat WebSocket (Ping/Pong)",tautological-example
"nodejs",16,"node_api_5","Ping/Pong","heartbeat WebSocket (Ping/Pong)",trivial-example
"nodejs",16,"node_api_5","Close Frame","Frame di chiusura",trivial-example
"nodejs",16,"node_api_5","wss","WebSocket cifrato (wss)",tautological-example
"nodejs",16,"node_api_5","wss","WebSocket cifrato (wss)",trivial-example
"nodejs",16,"node_api_5","Reconnection","Riconnessione",trivial-example
"nodejs",16,"node_api_5","Heartbeat","battito di vita (Heartbeat)",tautological-example
"nodejs",16,"node_api_5","Heartbeat","battito di vita (Heartbeat)",trivial-example
"nodejs",16,"node_api_6","Socket.io","libreria real-time bidirezionale (Socket.io)",tautological-example
"nodejs",16,"node_api_6","Socket","punto di connessione di rete (Socket)",trivial-example
"nodejs",16,"node_api_6","Room","stanza di Socket.IO (Room)",trivial-example
"nodejs",16,"node_api_6","Namespace","spazio dei nomi Socket.IO (Namespace)",trivial-example
"nodejs",16,"node_api_6","Broadcasting","Broadcast",tautological-example
"nodejs",16,"node_api_6","Broadcasting","Broadcast",trivial-example
"nodejs",16,"node_api_6","Acknowledgement","Conferma di ricezione",trivial-example
"nodejs",16,"node_api_6","Polling Fallback","Fallback a polling",tautological-example
"nodejs",16,"node_api_7","Chat App","App di chat",trivial-example
"nodejs",16,"node_api_7","Live Updates","Aggiornamenti in tempo reale",tautological-example
"nodejs",16,"node_api_7","Live Updates","Aggiornamenti in tempo reale",trivial-example
"nodejs",16,"node_api_7","Presence","Presenza",tautological-example
"nodejs",16,"node_api_7","Presence","Presenza",near-identical-translation
"nodejs",16,"node_api_7","Presence","Presenza",trivial-example
"nodejs",16,"node_api_7","Multiplayer","Multigiocatore",trivial-example
"nodejs",16,"node_api_7","Server Sent Events","Eventi inviati dal server",trivial-example
"nodejs",16,"node_api_7","Long Polling","polling esteso (Long Polling)",tautological-example
"nodejs",16,"node_api_7","Long Polling","polling esteso (Long Polling)",trivial-example
"nodejs",16,"node_api_7","Sticky Session","Sessione persistente",tautological-example
"nodejs",16,"node_api_7","Scaling Sockets","Scalare i socket",tautological-example
"nodejs",16,"node_api_7","Scaling Sockets","Scalare i socket",trivial-example
"nodejs",16,"node_api_8","WebRTC","comunicazione real-time peer-to-peer (WebRTC)",tautological-example
"nodejs",16,"node_api_8","Signaling","segnalazione WebRTC (Signaling)",trivial-example
"nodejs",16,"node_api_8","STUN","STUN / scoperta dell'indirizzo pubblico",tautological-example
"nodejs",16,"node_api_8","STUN","STUN / scoperta dell'indirizzo pubblico",fake-translation
"nodejs",16,"node_api_8","STUN","STUN / scoperta dell'indirizzo pubblico",trivial-example
"nodejs",16,"node_api_8","TURN","relay di traffico per NAT (TURN)",tautological-example
"nodejs",16,"node_api_8","TURN","relay di traffico per NAT (TURN)",trivial-example
"nodejs",16,"node_api_8","mediasoup","SFU WebRTC Node.js (mediasoup)",tautological-example
"nodejs",16,"node_api_8","mediasoup","SFU WebRTC Node.js (mediasoup)",trivial-example
"nodejs",16,"node_api_8","Live Streaming","Streaming live",trivial-example
"nodejs",16,"node_api_8","HLS","HTTP Live Streaming (HLS)",tautological-example
"nodejs",16,"node_api_8","HLS","HTTP Live Streaming (HLS)",trivial-example
"nodejs",16,"node_api_8","FFmpeg","suite multimediale (FFmpeg)",tautological-example
"nodejs",16,"node_api_8","FFmpeg","suite multimediale (FFmpeg)",trivial-example
"nodejs",16,"node_api_8","RTMP","Real-Time Messaging Protocol (RTMP)",tautological-example
"nodejs",16,"node_api_8","Transcoding","Transcodifica",tautological-example
"nodejs",16,"node_api_8","Transcoding","Transcodifica",trivial-example
"nodejs",17,"node_runtime_13","Worker Thread","Thread worker",tautological-example
"nodejs",17,"node_runtime_13","Worker Thread","Thread worker",trivial-example
"nodejs",17,"node_runtime_13","Main Thread","Thread principale",trivial-example
"nodejs",17,"node_runtime_13","parentPort","canale verso il main thread (parentPort)",tautological-example
"nodejs",17,"node_runtime_13","postMessage","invia messaggio (postMessage)",tautological-example
"nodejs",17,"node_runtime_13","postMessage","invia messaggio (postMessage)",trivial-example
"nodejs",17,"node_runtime_13","workerData","dati passati al worker (workerData)",tautological-example
"nodejs",17,"node_runtime_13","workerData","dati passati al worker (workerData)",trivial-example
"nodejs",17,"node_runtime_13","SharedArrayBuffer","buffer condiviso tra worker (SharedArrayBuffer)",tautological-example
"nodejs",17,"node_runtime_13","Atomics","operazioni atomiche su SAB (Atomics)",tautological-example
"nodejs",17,"node_runtime_13","CPU-Bound","limitato dalla CPU (CPU-Bound)",trivial-example
"nodejs",17,"node_runtime_13","Worker Pool","Pool di worker",trivial-example
"nodejs",17,"node_runtime_13","Piscina","pool di Worker Threads (Piscina)",tautological-example
"nodejs",17,"node_runtime_13","Piscina","pool di Worker Threads (Piscina)",trivial-example
"nodejs",17,"node_runtime_14","child_process","modulo processi figli (child_process)",tautological-example
"nodejs",17,"node_runtime_14","child_process","modulo processi figli (child_process)",trivial-example
"nodejs",17,"node_runtime_14","spawn","lancia processo figlio (spawn)",tautological-example
"nodejs",17,"node_runtime_14","spawn","lancia processo figlio (spawn)",trivial-example
"nodejs",17,"node_runtime_14","exec","esegue comando in shell (exec)",tautological-example
"nodejs",17,"node_runtime_14","execFile","esegue eseguibile senza shell (execFile)",tautological-example
"nodejs",17,"node_runtime_14","fork","lancia un processo Node figlio (fork)",tautological-example
"nodejs",17,"node_runtime_14","fork","lancia un processo Node figlio (fork)",trivial-example
"nodejs",17,"node_runtime_14","IPC","Inter-Process Communication (IPC)",tautological-example
"nodejs",17,"node_runtime_14","IPC","Inter-Process Communication (IPC)",trivial-example
"nodejs",17,"node_runtime_14","stdio","configurazione I/O dei processi figli (stdio)",tautological-example
"nodejs",17,"node_runtime_14","stdio","configurazione I/O dei processi figli (stdio)",trivial-example
"nodejs",17,"node_runtime_14","Exit Code","Codice di uscita",trivial-example
"nodejs",17,"node_runtime_14","Kill","Termina",tautological-example
"nodejs",17,"node_runtime_14","Kill","Termina",trivial-example
"nodejs",17,"node_runtime_14","Signal","Segnale",tautological-example
"nodejs",17,"node_runtime_14","Signal","Segnale",near-identical-translation
"nodejs",17,"node_runtime_14","Signal","Segnale",trivial-example
"nodejs",17,"node_runtime_15","Cluster","modulo cluster di Node (Cluster)",tautological-example
"nodejs",17,"node_runtime_15","Cluster","modulo cluster di Node (Cluster)",trivial-example
"nodejs",17,"node_runtime_15","Master","processo principale del cluster (Master)",trivial-example
"nodejs",17,"node_runtime_15","Primary Process","Processo primario",tautological-example
"nodejs",17,"node_runtime_15","Primary Process","Processo primario",trivial-example
"nodejs",17,"node_runtime_15","Worker Process","Processo worker",trivial-example
"nodejs",17,"node_runtime_15","Round Robin","a turno (Round Robin)",trivial-example
"nodejs",17,"node_runtime_15","CPU Cores","Core CPU",trivial-example
"nodejs",17,"node_runtime_15","Zero-Downtime Reload","Reload senza downtime",trivial-example
"nodejs",17,"node_runtime_15","Shared Port","Porta condivisa",trivial-example
"nodejs",17,"node_runtime_15","Worker Crash","Crash worker",trivial-example
"nodejs",17,"node_runtime_15","Shared State","Stato condiviso",trivial-example
"nodejs",17,"node_runtime_16","Concurrency","Concorrenza",tautological-example
"nodejs",17,"node_runtime_16","Concurrency","Concorrenza",trivial-example
"nodejs",17,"node_runtime_16","Parallelism","Parallelismo",tautological-example
"nodejs",17,"node_runtime_16","Parallelism","Parallelismo",near-identical-translation
"nodejs",17,"node_runtime_16","Mutex","mutua esclusione (Mutex)",trivial-example
"nodejs",17,"node_runtime_16","p-limit","limita la concorrenza di Promise (p-limit)",tautological-example
"nodejs",17,"node_runtime_16","p-limit","limita la concorrenza di Promise (p-limit)",trivial-example
"nodejs",17,"node_runtime_16","Queue","Coda",trivial-example
"nodejs",17,"node_runtime_16","Throttle","limita la frequenza (Throttle)",tautological-example
"nodejs",17,"node_runtime_16","Throttle","limita la frequenza (Throttle)",trivial-example
"nodejs",17,"node_runtime_16","Debounce","ritarda fino alla pausa (Debounce)",tautological-example
"nodejs",18,"node_typescript_1","TypeScript","TypeScript (linguaggio JS tipizzato)",tautological-example
"nodejs",18,"node_typescript_1","TypeScript","TypeScript (linguaggio JS tipizzato)",fake-translation
"nodejs",18,"node_typescript_1","tsc","compilatore TypeScript (tsc)",tautological-example
"nodejs",18,"node_typescript_1","tsc","compilatore TypeScript (tsc)",trivial-example
"nodejs",18,"node_typescript_1","tsconfig.json","configurazione TypeScript (tsconfig.json)",tautological-example
"nodejs",18,"node_typescript_1","tsconfig.json","configurazione TypeScript (tsconfig.json)",trivial-example
"nodejs",18,"node_typescript_1","ts-node","esecutore TypeScript runtime (ts-node)",tautological-example
"nodejs",18,"node_typescript_1","ts-node","esecutore TypeScript runtime (ts-node)",trivial-example
"nodejs",18,"node_typescript_1","tsx","esecutore TypeScript veloce (tsx)",tautological-example
"nodejs",18,"node_typescript_1","tsx","esecutore TypeScript veloce (tsx)",trivial-example
"nodejs",18,"node_typescript_1","Strict Mode","Modalità rigorosa",tautological-example
"nodejs",18,"node_typescript_1","Strict Mode","Modalità rigorosa",trivial-example
"nodejs",18,"node_typescript_1","Target","versione di JS di output (Target)",tautological-example
"nodejs",18,"node_typescript_1","Target","versione di JS di output (Target)",trivial-example
"nodejs",18,"node_typescript_1","Type Definitions","Definizioni di tipo",trivial-example
"nodejs",18,"node_typescript_1","DefinitelyTyped","repository di tipi @types (DefinitelyTyped)",tautological-example
"nodejs",18,"node_typescript_1","DefinitelyTyped","repository di tipi @types (DefinitelyTyped)",trivial-example
"nodejs",18,"node_typescript_2","Type Annotation","Annotazione di tipo",trivial-example
"nodejs",18,"node_typescript_2","Primitive Type","Tipo primitivo",tautological-example
"nodejs",18,"node_typescript_2","any","tipo qualsiasi (sconsigliato) (any)",tautological-example
"nodejs",18,"node_typescript_2","any","tipo qualsiasi (sconsigliato) (any)",trivial-example
"nodejs",18,"node_typescript_2","unknown","tipo sconosciuto sicuro (unknown)",tautological-example
"nodejs",18,"node_typescript_2","unknown","tipo sconosciuto sicuro (unknown)",trivial-example
"nodejs",18,"node_typescript_2","never","tipo che non assume valore (never)",tautological-example
"nodejs",18,"node_typescript_2","never","tipo che non assume valore (never)",trivial-example
"nodejs",18,"node_typescript_2","void","tipo di funzione senza ritorno (void)",tautological-example
"nodejs",18,"node_typescript_2","Literal Type","Tipo letterale",trivial-example
"nodejs",18,"node_typescript_2","Union Type","Tipo unione",trivial-example
"nodejs",18,"node_typescript_2","Intersection Type","Tipo intersezione",trivial-example
"nodejs",18,"node_typescript_2","Type Inference","Inferenza di tipo",trivial-example
"nodejs",18,"node_typescript_3","Interface","Interfaccia",trivial-example
"nodejs",18,"node_typescript_3","type Alias","Alias di tipo",trivial-example
